idMovielens,uriDBpedia
321,http://dbpedia.org/resource/Mother_%281996_film%29
565,http://dbpedia.org/resource/Village_of_the_Damned_%281995_film%29
1482,http://dbpedia.org/resource/Gates_of_Heaven
460,http://dbpedia.org/resource/The_Crossing_Guard
680,http://dbpedia.org/resource/Kull_the_Conqueror
571,http://dbpedia.org/resource/Another_Stakeout
1189,http://dbpedia.org/resource/Prefontaine_%28film%29
1613,http://dbpedia.org/resource/Tokyo_Fist
70,http://dbpedia.org/resource/Four_Weddings_and_a_Funeral
1178,http://dbpedia.org/resource/Major_Payne
310,http://dbpedia.org/resource/Rain_Man
1383,http://dbpedia.org/resource/The_Second_Jungle_Book:_Mowgli_%26_Baloo
1032,http://dbpedia.org/resource/Little_Big_League
1581,http://dbpedia.org/resource/The_Act_in_Question
1128,http://dbpedia.org/resource/Show_Girl_in_Hollywood
1059,http://dbpedia.org/resource/Don%27t_Be_a_Menace_to_South_Central_While_Drinking_Your_Juice_in_the_Hood
1318,http://dbpedia.org/resource/Last_Call_%281995_film%29
498,http://dbpedia.org/resource/American_Teen
779,http://dbpedia.org/resource/Drop_Zone_%28film%29
942,http://dbpedia.org/resource/What%27s_Love_Got_to_Do_with_It_%28film%29
237,http://dbpedia.org/resource/Jerry_Maguire
554,http://dbpedia.org/resource/Waterworld
1394,http://dbpedia.org/resource/Swept_from_the_Sea
1647,http://dbpedia.org/resource/Hana-bi
100,http://dbpedia.org/resource/Fargo_%28film%29
337,http://dbpedia.org/resource/The_House_of_Yes
274,http://dbpedia.org/resource/Sabrina_%281995_film%29
1642,http://dbpedia.org/resource/Some_Mother%27s_Son
1301,http://dbpedia.org/resource/Stripes_%28film%29
414,http://dbpedia.org/resource/My_Favorite_Year
1400,http://dbpedia.org/resource/Picture_Bride_%28film%29
1124,http://dbpedia.org/resource/Farewell_to_Harry
1619,http://dbpedia.org/resource/All_Things_Fair
977,http://dbpedia.org/resource/The_Substitute
1517,http://dbpedia.org/resource/Race_the_Sun
1022,http://dbpedia.org/resource/F.I.S.T.
404,http://dbpedia.org/resource/Pinocchio_3000
1600,http://dbpedia.org/resource/Captain_America_%281990_film%29
1363,http://dbpedia.org/resource/The_Leopard_Man
750,http://dbpedia.org/resource/Amistad_%28film%29
13,http://dbpedia.org/resource/Mighty_Aphrodite
1122,http://dbpedia.org/resource/They_Made_Me_a_Criminal
1438,http://dbpedia.org/resource/Panther_%28film%29
437,http://dbpedia.org/resource/Amityville:_It%27s_About_Time
544,http://dbpedia.org/resource/Things_to_Do_in_Denver_When_You%27re_Dead
1631,http://dbpedia.org/resource/King_Shot
1179,http://dbpedia.org/resource/Man_of_the_House_%281995_film%29
95,http://dbpedia.org/resource/Aladdin_%281992_film%29
1412,http://dbpedia.org/resource/The_Land_Before_Time_III:_The_Time_of_the_Great_Giving
10,http://dbpedia.org/resource/Richard_III_%281995_film%29
1113,http://dbpedia.org/resource/Mrs._Parker_and_the_Vicious_Circle
635,http://dbpedia.org/resource/Rog
60,http://dbpedia.org/resource/Three_Colors:_Blue
442,http://dbpedia.org/resource/The_Amityville_Curse
157,http://dbpedia.org/resource/Platoon_%28film%29
116,http://dbpedia.org/resource/Sold_for_Marriage
43,http://dbpedia.org/resource/Disclosure_%28film%29
1598,http://dbpedia.org/resource/City_of_Industry_%28film%29
1418,http://dbpedia.org/resource/The_Joy_Luck_Club_%28film%29
1267,http://dbpedia.org/resource/Clockers_%28film%29
738,http://dbpedia.org/resource/Threesome_%28film%29
1348,http://dbpedia.org/resource/Death_Weekend
803,http://dbpedia.org/resource/Heaven_%26_Earth_%281993_film%29
924,http://dbpedia.org/resource/White_Squall_%28film%29
1455,http://dbpedia.org/resource/The_Outlaw
348,http://dbpedia.org/resource/Desperate_Measures
458,http://dbpedia.org/resource/Nixon_%28film%29
903,http://dbpedia.org/resource/Afterglow_%28film%29
707,http://dbpedia.org/resource/Enchanted_April
516,http://dbpedia.org/resource/Local_Hero
1055,http://dbpedia.org/resource/A_Simple_Twist_of_Fate
557,http://dbpedia.org/resource/Farinelli_%28film%29
1152,http://dbpedia.org/resource/In_Love_and_War_%281996_film%29
218,http://dbpedia.org/resource/Cape_Fear_%281991_film%29
874,http://dbpedia.org/resource/Career_Girls
647,http://dbpedia.org/resource/Arjun_%281985_film%29
605,http://dbpedia.org/resource/Meet_Me_in_St._Louis
478,http://dbpedia.org/resource/The_Philadelphia_Story_%28film%29
699,http://dbpedia.org/resource/Little_Women_%281994_film%29
1483,http://dbpedia.org/resource/The_Iron_Mask
1112,http://dbpedia.org/resource/Cobb_%28film%29
826,http://dbpedia.org/resource/Shantham
298,http://dbpedia.org/resource/Face/Off
1561,http://dbpedia.org/resource/The_Film_that_Wasn%27t
580,http://dbpedia.org/resource/The_Englishman_Who_Went_Up_a_Hill_But_Came_Down_a_Mountain
855,http://dbpedia.org/resource/Kinta_1881
676,http://dbpedia.org/resource/Insaciable
397,http://dbpedia.org/resource/Striking_Distance
1347,http://dbpedia.org/resource/Ballad_of_Tara
508,http://dbpedia.org/resource/The_People_vs._Larry_Flynt
601,http://dbpedia.org/resource/For_Whom_the_Bell_Tolls_%28film%29
465,http://dbpedia.org/resource/The_Jungle_Book_2
208,http://dbpedia.org/resource/Young_Frankenstein
782,http://dbpedia.org/resource/Little_Odessa
666,http://dbpedia.org/resource/Blood_of_Dracula%27s_Castle
1061,http://dbpedia.org/resource/The_Evening_Star
597,http://dbpedia.org/resource/Eraser_%28film%29
915,http://dbpedia.org/resource/Primary_Colors_%28film%29
385,http://dbpedia.org/resource/True_Lies
471,http://dbpedia.org/resource/Courage_Under_Fire
631,http://dbpedia.org/resource/The_Crying_Game
1230,http://dbpedia.org/resource/Brenda_Starr%2C_Reporter
496,http://dbpedia.org/resource/It%27s_a_Wonderful_Life
1077,http://dbpedia.org/resource/Love_and_a_.45
540,http://dbpedia.org/resource/Money_Train
1646,http://dbpedia.org/resource/Men_with_Guns
895,http://dbpedia.org/resource/Scream_2
849,http://dbpedia.org/resource/Days_of_Thunder
97,http://dbpedia.org/resource/Dances_with_Wolves
1565,http://dbpedia.org/resource/Daens_%28film%29
696,http://dbpedia.org/resource/City_Hall_%28film%29
1093,http://dbpedia.org/resource/Live_Nude_Girls_%28film%29
1339,http://dbpedia.org/resource/Intimate_Stories
1283,http://dbpedia.org/resource/Out_to_Sea
265,http://dbpedia.org/resource/The_Hunt_for_Red_October_%28film%29
713,http://dbpedia.org/resource/Othello_%281995_film%29
1489,http://dbpedia.org/resource/Chasers
625,http://dbpedia.org/resource/The_Sword_in_the_Stone_%28film%29
1138,http://dbpedia.org/resource/Best_Men
89,http://dbpedia.org/resource/Blade_Runner
840,http://dbpedia.org/resource/Last_Man_Standing_%28film%29
825,http://dbpedia.org/resource/Karnaval
293,http://dbpedia.org/resource/Donnie_Brasco_%28film%29
1288,http://dbpedia.org/resource/Denise_Calls_Up
1481,http://dbpedia.org/resource/S.F.W.
94,http://dbpedia.org/resource/Home_Alone
793,http://dbpedia.org/resource/Crooklyn
796,http://dbpedia.org/resource/Speechless_%28film%29
1219,http://dbpedia.org/resource/A_Goofy_Movie
1180,http://dbpedia.org/resource/I_Love_Trouble
1632,http://dbpedia.org/resource/Land_and_Freedom
1583,http://dbpedia.org/resource/L%27Initiation
41,http://dbpedia.org/resource/Billy_Madison
1248,http://dbpedia.org/resource/Blink_%28film%29
1511,http://dbpedia.org/resource/Children_of_the_Revolution_%28film%29
1209,http://dbpedia.org/resource/Mixed_Nuts
1330,http://dbpedia.org/resource/An_Unforgettable_Summer
637,http://dbpedia.org/resource/Howling_III
241,http://dbpedia.org/resource/Fall_of_the_Mohicans
1553,http://dbpedia.org/resource/Under_the_Lash
1328,http://dbpedia.org/resource/Lights_and_Shadows
139,http://dbpedia.org/resource/The_Love_Bug
1094,http://dbpedia.org/resource/A_Thin_Line_Between_Love_and_Hate
1279,http://dbpedia.org/resource/Wild_America_%28film%29
1530,http://dbpedia.org/resource/Jefferson_in_Paris
1441,http://dbpedia.org/resource/Moonlight_and_Valentino
562,http://dbpedia.org/resource/The_Quick_and_the_Undead
1045,http://dbpedia.org/resource/Fearless_%281993_film%29
646,http://dbpedia.org/resource/Once_Upon_a_Time_in_the_West
138,http://dbpedia.org/resource/D3:_The_Mighty_Ducks
1044,http://dbpedia.org/resource/Papori
886,http://dbpedia.org/resource/A_Life_Less_Ordinary
1555,http://dbpedia.org/resource/The_Secret_Adventures_of_Tom_Thumb
202,http://dbpedia.org/resource/Groundhog_Day_%28film%29
805,http://dbpedia.org/resource/Manhattan_Murder_Mystery
1308,http://dbpedia.org/resource/Cabin_Fever_%28film%29
1081,http://dbpedia.org/resource/Curdled_%28film%29
1131,http://dbpedia.org/resource/Safe_Men
577,http://dbpedia.org/resource/Coneheads_%28film%29
135,http://dbpedia.org/resource/2001:_A_Space_Odyssey_%28film%29
1079,http://dbpedia.org/resource/Joe%27s_Apartment
1469,http://dbpedia.org/resource/Tom_and_Huck
1545,http://dbpedia.org/resource/Frankenstein_1970
1508,http://dbpedia.org/resource/The_Babysitter
558,http://dbpedia.org/resource/Heavenly_Creatures
21,http://dbpedia.org/resource/Muppet_Treasure_Island
1444,http://dbpedia.org/resource/That_Darn_Cat%21_%281965_film%29
955,http://dbpedia.org/resource/Before_Sunrise
1660,http://dbpedia.org/resource/Small_Faces_%28film%29
579,http://dbpedia.org/resource/Final_Destination_3
958,http://dbpedia.org/resource/To_Live_or_Let_Die
1352,http://dbpedia.org/resource/Shadow_of_Angels
1340,http://dbpedia.org/resource/Crude_Oil_%28film%29
380,http://dbpedia.org/resource/Star_Trek_Generations
916,http://dbpedia.org/resource/Lost_in_Space_%28film%29
1285,http://dbpedia.org/resource/Princess_Caraboo_%28film%29
80,http://dbpedia.org/resource/Hot_Shots%21_Part_Deux
1454,http://dbpedia.org/resource/Angel_and_the_Badman
243,http://dbpedia.org/resource/Jungle_2_Jungle
514,http://dbpedia.org/resource/Annie_Hall
639,http://dbpedia.org/resource/Indru
32,http://dbpedia.org/resource/Crumb_%28film%29
371,http://dbpedia.org/resource/The_Bridges_of_Madison_County_%28film%29
239,http://dbpedia.org/resource/Sneakers_%28film%29
1556,http://dbpedia.org/resource/Condition_Dead
307,http://dbpedia.org/resource/The_Devil%27s_Advocate_%28film%29
660,http://dbpedia.org/resource/Fried_Green_Tomatoes_%28film%29
214,http://dbpedia.org/resource/Pink_Floyd_The_Wall_%28film%29
1384,http://dbpedia.org/resource/Squeeze_Play%21
1502,http://dbpedia.org/resource/Naked_in_New_York
1672,http://dbpedia.org/resource/Kika
408,http://dbpedia.org/resource/A_Close_Shave
133,http://dbpedia.org/resource/Gone_with_the_Wind_%28film%29
1213,http://dbpedia.org/resource/Guilty_as_Sin
985,http://dbpedia.org/resource/Bloodline_%28film%29
1298,http://dbpedia.org/resource/The_Band_Wagon
838,http://dbpedia.org/resource/In_the_Line_of_Duty:_Street_War
1579,http://dbpedia.org/resource/Upton_House
1359,http://dbpedia.org/resource/No_Sun_in_Venice
268,http://dbpedia.org/resource/Chasing_Amy
1440,http://dbpedia.org/resource/Above_the_Rim
569,http://dbpedia.org/resource/Wolf_Girl
530,http://dbpedia.org/resource/The_Man_Who_Would_Be_King_%28film%29
117,http://dbpedia.org/resource/Rocky
882,http://dbpedia.org/resource/Washington_Square_%28film%29
542,http://dbpedia.org/resource/Pocahontas_%281995_film%29
1222,http://dbpedia.org/resource/Judgment_Night_%28film%29
1472,http://dbpedia.org/resource/Visitor_Q
1197,http://dbpedia.org/resource/Family_Gathering
741,http://dbpedia.org/resource/La_steppa
823,http://dbpedia.org/resource/Mulholland_Falls
1463,http://dbpedia.org/resource/Yoyes
1629,http://dbpedia.org/resource/Napoleon_%281995_film%29
644,http://dbpedia.org/resource/The_Blue_Diner
617,http://dbpedia.org/resource/The_Blue_Angel
1680,http://dbpedia.org/resource/Sliding_Doors
733,http://dbpedia.org/resource/Go_Fish_%28film%29
1326,http://dbpedia.org/resource/Boys_%281996_film%29
539,http://dbpedia.org/resource/MouseHunt_%28film%29
2,http://dbpedia.org/resource/Goldene_Zeiten
883,http://dbpedia.org/resource/Telling_Lies_in_America
238,http://dbpedia.org/resource/Raising_Arizona
1072,http://dbpedia.org/resource/A_Pyromaniac%27s_Love_Story
1053,http://dbpedia.org/resource/Now_and_Then_%28film%29
651,http://dbpedia.org/resource/Glory_Daze
783,http://dbpedia.org/resource/Milk_Money_%28film%29
1504,http://dbpedia.org/resource/Der_bewegte_Mann
207,http://dbpedia.org/resource/Cyrano_de_Bergerac_%281990_film%29
592,http://dbpedia.org/resource/True_Crime_%281999_film%29
1324,http://dbpedia.org/resource/Leader_%281964_film%29
824,http://dbpedia.org/resource/The_Great_White_Hype
1272,http://dbpedia.org/resource/Talking_Cock_the_Movie
213,http://dbpedia.org/resource/A_Room_with_a_View_%28film%29
486,http://dbpedia.org/resource/Sabrina_%281954_film%29
1566,http://dbpedia.org/resource/Sabrina%2C_Down_Under
324,http://dbpedia.org/resource/Lost_Highway
1242,http://dbpedia.org/resource/The_Cat_Who_Walked_by_Herself
103,http://dbpedia.org/resource/All_Dogs_Go_to_Heaven_2
1405,http://dbpedia.org/resource/Boys_Life_2
1297,http://dbpedia.org/resource/Love_Affair_%281994_film%29
799,http://dbpedia.org/resource/Boys_Life_5
818,http://dbpedia.org/resource/Girl_6
1419,http://dbpedia.org/resource/Highlander:_The_Source
495,http://dbpedia.org/resource/Around_the_World_in_80_Days_%281956_film%29
1531,http://dbpedia.org/resource/Far_from_Home:_The_Adventures_of_Yellow_Dog
989,http://dbpedia.org/resource/Cats_Don%27t_Dance
1559,http://dbpedia.org/resource/Deadly_Intentions
677,http://dbpedia.org/resource/King_of_the_Mountain_%28film%29
961,http://dbpedia.org/resource/Orlando_%28film%29
694,http://dbpedia.org/resource/Persuasion_%281995_film%29
712,http://dbpedia.org/resource/Tin_Men
489,http://dbpedia.org/resource/Notorious_%281946_film%29
1214,http://dbpedia.org/resource/In_the_Realm_of_the_Senses
860,http://dbpedia.org/resource/The_Believers
757,http://dbpedia.org/resource/Across_the_Continent
1205,http://dbpedia.org/resource/Secret_Agent_420
965,http://dbpedia.org/resource/Funny_Face
610,http://dbpedia.org/resource/Gigi_%281958_film%29
249,http://dbpedia.org/resource/Austin_Powers:_International_Man_of_Mystery
1321,http://dbpedia.org/resource/Open_Season_%28film%29
801,http://dbpedia.org/resource/The_Air_Up_There
1203,http://dbpedia.org/resource/Top_Hat
189,http://dbpedia.org/resource/A_Grand_Day_Out
1592,http://dbpedia.org/resource/Magic_Town
877,http://dbpedia.org/resource/Excess_Baggage
1420,http://dbpedia.org/resource/Flatland:_The_Movie
361,http://dbpedia.org/resource/Incognito_%281997_film%29
567,http://dbpedia.org/resource/Wes_Craven%27s_New_Nightmare
1596,http://dbpedia.org/resource/Nemesis_2:_Nebula
950,http://dbpedia.org/resource/Georgia_%281995_film%29
1116,http://dbpedia.org/resource/The_Mask_of_Zorro
1137,http://dbpedia.org/resource/Beautiful_Thing
1296,http://dbpedia.org/resource/Indian_Summer_%281973_film%29
575,http://dbpedia.org/resource/City_Slickers_II:_The_Legend_of_Curly%27s_Gold
913,http://dbpedia.org/resource/Love_and_Death_on_Long_Island
1467,http://dbpedia.org/resource/So_This_Is_Washington
1294,http://dbpedia.org/resource/Ayn_Rand:_A_Sense_of_Life
283,http://dbpedia.org/resource/Emma_%281996_film%29
727,http://dbpedia.org/resource/Immortal_Beloved_%28film%29
1368,http://dbpedia.org/resource/Mina_Tannenbaum
1528,http://dbpedia.org/resource/Nowhere_%28film%29
99,http://dbpedia.org/resource/Snow_White_and_the_Seven_Dwarfs_%281937_film%29
523,http://dbpedia.org/resource/Cool_Hand_Luke
314,http://dbpedia.org/resource/3_Ninjas:_High_Noon_at_Mega_Mountain
678,http://dbpedia.org/resource/Volcano_%28film%29
1095,http://dbpedia.org/resource/High_School_High
996,http://dbpedia.org/resource/The_Big_Green
636,http://dbpedia.org/resource/Escape_from_New_York
461,http://dbpedia.org/resource/Smoke_%28film%29
366,http://dbpedia.org/resource/Dangerous_Minds
326,http://dbpedia.org/resource/22_June_1897
1153,http://dbpedia.org/resource/Backbeat_%28film%29
502,http://dbpedia.org/resource/Bananas%21*
128,http://dbpedia.org/resource/Supercock
334,http://dbpedia.org/resource/U_Turn
813,http://dbpedia.org/resource/The_Celluloid_Closet
435,http://dbpedia.org/resource/Butch_Cassidy_and_the_Sundance_Kid
101,http://dbpedia.org/resource/Heavy_Metal_2000
937,http://dbpedia.org/resource/A_Thousand_Acres_%28film%29
857,http://dbpedia.org/resource/Man_Is_a_Woman
1428,http://dbpedia.org/resource/SubUrbia_%28film%29
1601,http://dbpedia.org/resource/Office_Killer
1323,http://dbpedia.org/resource/Good_Men_and_True
457,http://dbpedia.org/resource/Free_Willy_3:_The_Rescue
1154,http://dbpedia.org/resource/Alphaville_%28film%29
907,http://dbpedia.org/resource/Lenin_in_1918
1377,http://dbpedia.org/resource/No_Greater_Love_%281996_film%29
415,http://dbpedia.org/resource/The_Apple_Dumpling_Gang_%28film%29
1316,http://dbpedia.org/resource/The_Horse_Whisperer
484,http://dbpedia.org/resource/Malle_Gevallen
806,http://dbpedia.org/resource/Menace_II_Society
847,http://dbpedia.org/resource/Looking_for_Richard
1665,http://dbpedia.org/resource/Brothers_Five
1426,http://dbpedia.org/resource/Grace_of_My_Heart
1399,http://dbpedia.org/resource/Stranger_in_Our_House
343,http://dbpedia.org/resource/Alien_Resurrection
494,http://dbpedia.org/resource/His_Girl_Friday
1422,http://dbpedia.org/resource/Suture_%28film%29
559,http://dbpedia.org/resource/Interview_with_the_Assassin
1507,http://dbpedia.org/resource/Three_Lives_and_Only_One_Death
582,http://dbpedia.org/resource/The_Piano
1043,http://dbpedia.org/resource/The_Utah_Kid_%281944_film%29
50,http://dbpedia.org/resource/Star_Warp%27d
8,http://dbpedia.org/resource/Babe_%28film%29
1215,http://dbpedia.org/resource/Barb_Wire_%28film%29
1012,http://dbpedia.org/resource/Private_Parts_%281997_film%29
1325,http://dbpedia.org/resource/August_%281996_film%29
470,http://dbpedia.org/resource/Tombstone_%28film%29
734,http://dbpedia.org/resource/Made_in_America_%28film%29
1231,http://dbpedia.org/resource/Marked_for_Death
1538,http://dbpedia.org/resource/All_Over_Me_%28film%29
997,http://dbpedia.org/resource/Stuart_Saves_His_Family
993,http://dbpedia.org/resource/Hercules_%281997_film%29
1071,http://dbpedia.org/resource/Party_Girl_%281995_film%29
1062,http://dbpedia.org/resource/Four_Days_in_September
1506,http://dbpedia.org/resource/Nelly_and_Mr._Arnaud
1115,http://dbpedia.org/resource/Twelfth_Night_%281955_film%29
83,http://dbpedia.org/resource/Much_Ado_About_Nothing_%28film%29
970,http://dbpedia.org/resource/Dear_Pyongyang
1664,http://dbpedia.org/resource/8_Heads_in_a_Duffel_Bag
1096,http://dbpedia.org/resource/Commitments
586,http://dbpedia.org/resource/Terminal_Velocity_%28film%29
1651,http://dbpedia.org/resource/The_Spanish_Prisoner
1623,http://dbpedia.org/resource/La_C%C3%A9r%C3%A9monie
1074,http://dbpedia.org/resource/Reality_Bites
737,http://dbpedia.org/resource/Sirens_%28film%29
165,http://dbpedia.org/resource/Jean_de_Florette
215,http://dbpedia.org/resource/Field_of_Dreams
1290,http://dbpedia.org/resource/Country_Life_%28film%29
1155,http://dbpedia.org/resource/Les_Rendez-vous_de_Paris
1273,http://dbpedia.org/resource/Color_of_Night
1244,http://dbpedia.org/resource/Metro_%281997_film%29
1667,http://dbpedia.org/resource/The_19th_Step
534,http://dbpedia.org/resource/Traveller_%28film%29
948,http://dbpedia.org/resource/Booty_Call
612,http://dbpedia.org/resource/Lost_Horizon_%281937_film%29
959,http://dbpedia.org/resource/Dazed_and_Confused
106,http://dbpedia.org/resource/Diabolique_%281996_film%29
170,http://dbpedia.org/resource/Cinema_Paradiso
742,http://dbpedia.org/resource/Ransom_%281996_film%29
1653,http://dbpedia.org/resource/Entertaining_Angels:_The_Dorothy_Day_Story
679,http://dbpedia.org/resource/Conan_the_Barbarian_%28film%29
1447,http://dbpedia.org/resource/Caged_Fury_%281989_film%29
1146,http://dbpedia.org/resource/Calendar_Girl_%281993_film%29
1519,http://dbpedia.org/resource/New_Jersey_Drive
159,http://dbpedia.org/resource/Basic_Instinct_2
541,http://dbpedia.org/resource/Mortal_Kombat_%28film%29
1536,http://dbpedia.org/resource/A_Swingin%27_Summer
960,http://dbpedia.org/resource/Naked_%28film%29
1448,http://dbpedia.org/resource/My_Favorite_Season
1289,http://dbpedia.org/resource/Jack_and_Sarah
1196,http://dbpedia.org/resource/Savage_Nights
912,http://dbpedia.org/resource/U.S._Marshals_%28film%29
1484,http://dbpedia.org/resource/Wooly_Boys
1513,http://dbpedia.org/resource/Sprung_%28film%29
1567,http://dbpedia.org/resource/Careful_%28film%29
525,http://dbpedia.org/resource/Light_Sleeper
1108,http://dbpedia.org/resource/Feast_of_July
1574,http://dbpedia.org/resource/Pharaoh_%28film%29
392,http://dbpedia.org/resource/Woman_Without_a_Face
1656,http://dbpedia.org/resource/Little_Witches
627,http://dbpedia.org/resource/Robin_Hood:_Prince_of_Thieves
1098,http://dbpedia.org/resource/Flirting_with_Disaster
1073,http://dbpedia.org/resource/Shallow_Grave
388,http://dbpedia.org/resource/Beverly_Hills_Cop_III
684,http://dbpedia.org/resource/In_the_Line_of_Fire
1236,http://dbpedia.org/resource/On_the_Ropes
871,http://dbpedia.org/resource/Vegas_Vacation
615,http://dbpedia.org/resource/Zeisters
1310,http://dbpedia.org/resource/A_Walk_in_the_Sun
1245,http://dbpedia.org/resource/Gridlock%27d
1101,http://dbpedia.org/resource/Six_Degrees_of_Separation_%28film%29
196,http://dbpedia.org/resource/Dead_Poets_Society
1184,http://dbpedia.org/resource/The_Endless_Summer
306,http://dbpedia.org/resource/His_Brother%27s_Ghost
570,http://dbpedia.org/resource/Wyatt_Earp_%28film%29
115,http://dbpedia.org/resource/The_Haunted_World_of_El_Superbeasto
1386,http://dbpedia.org/resource/Tetsuo_II:_Body_Hammer
1170,http://dbpedia.org/resource/Spanking_the_Monkey
355,http://dbpedia.org/resource/Sphere_%28film%29
328,http://dbpedia.org/resource/Conspiracy_Theory_%28film%29
376,http://dbpedia.org/resource/Houseguest
204,http://dbpedia.org/resource/Back_to_the_Future
24,http://dbpedia.org/resource/Rumble_in_the_Bronx
262,http://dbpedia.org/resource/In_the_Company_of_Men
537,http://dbpedia.org/resource/My_Own_Private_Idaho
568,http://dbpedia.org/resource/Speed_%281994_film%29
1125,http://dbpedia.org/resource/L%27innocente
1635,http://dbpedia.org/resource/Two_Friends_%28film%29
466,http://dbpedia.org/resource/Red_Rock_West
59,http://dbpedia.org/resource/Three_Colors:_Red
379,http://dbpedia.org/resource/Tales_from_the_Darkside:_The_Movie
468,http://dbpedia.org/resource/Rudy_%28film%29
424,http://dbpedia.org/resource/Children_of_the_Corn_IV:_The_Gathering
885,http://dbpedia.org/resource/Phantoms_%28film%29
845,http://dbpedia.org/resource/That_Thing_You_Do%21
1552,http://dbpedia.org/resource/Hounded
1066,http://dbpedia.org/resource/Balto_%28film%29
1306,http://dbpedia.org/resource/Delta_of_Venus_%28film%29
691,http://dbpedia.org/resource/Dark_City_%281998_film%29
1356,http://dbpedia.org/resource/Ed%27s_Next_Move
589,http://dbpedia.org/resource/The_Wild_Bunch
690,http://dbpedia.org/resource/Seven_Years_in_Tibet_%281997_film%29
418,http://dbpedia.org/resource/Cinderella_%281950_film%29
26,http://dbpedia.org/resource/The_Brothers_McMullen
389,http://dbpedia.org/resource/Black_Beauty_%281994_film%29
120,http://dbpedia.org/resource/Striptease_%28film%29
649,http://dbpedia.org/resource/Once_Upon_a_Time_in_America
1590,http://dbpedia.org/resource/Dog_Heaven
191,http://dbpedia.org/resource/Amadeus_%28film%29
422,http://dbpedia.org/resource/Aladdin_and_the_King_of_Thieves
1430,http://dbpedia.org/resource/Forgotten_Sins
1496,http://dbpedia.org/resource/Carpool_%28film%29
748,http://dbpedia.org/resource/Sajni
1159,http://dbpedia.org/resource/Stalker_%28film%29
1475,http://dbpedia.org/resource/Bhaji_on_the_Beach
1679,http://dbpedia.org/resource/Brocket_99
1492,http://dbpedia.org/resource/Road_to_Paris
968,http://dbpedia.org/resource/The_Inspector_General_%28film%29
1650,http://dbpedia.org/resource/Bullet_Boy
1385,http://dbpedia.org/resource/Roseanna%27s_Grave
1415,http://dbpedia.org/resource/The_Next_Karate_Kid
599,http://dbpedia.org/resource/Police_Story_4:_First_Strike
1452,http://dbpedia.org/resource/Lady_of_Burlesque
86,http://dbpedia.org/resource/The_Remains_of_the_Day_%28film%29
1625,http://dbpedia.org/resource/Nightwatch_%281997_film%29
1637,http://dbpedia.org/resource/Girls_Town_%281996_film%29
365,http://dbpedia.org/resource/Powder_%28film%29
1500,http://dbpedia.org/resource/Santa_with_Muscles
78,http://dbpedia.org/resource/Free_Willy
151,http://dbpedia.org/resource/Willy_Wonka_%26_the_Chocolate_Factory
240,http://dbpedia.org/resource/Beavis_and_Butt-head_Do_America
400,http://dbpedia.org/resource/Little_Ashes
724,http://dbpedia.org/resource/Circle_of_Friends_%281995_film%29
900,http://dbpedia.org/resource/Kundun
671,http://dbpedia.org/resource/Bride_of_Frankenstein
611,http://dbpedia.org/resource/Laura_%281944_film%29
161,http://dbpedia.org/resource/Top_Gun
780,http://dbpedia.org/resource/Dumb_and_Dumber
1024,http://dbpedia.org/resource/Masada_Live_at_Tonic_1999
896,http://dbpedia.org/resource/The_Sweet_Hereafter_%28film%29
884,http://dbpedia.org/resource/Year_of_the_Horse
1006,http://dbpedia.org/resource/Until_the_End_of_the_World
479,http://dbpedia.org/resource/Vertigo_%28film%29
987,http://dbpedia.org/resource/Underworld_%281927_film%29
1396,http://dbpedia.org/resource/Stonewall_%28film%29
417,http://dbpedia.org/resource/The_Parent_Trap_II
1263,http://dbpedia.org/resource/Foxfire_%281996_film%29
926,http://dbpedia.org/resource/Down_Periscope
909,http://dbpedia.org/resource/Dangerous_Beauty
1643,http://dbpedia.org/resource/Angel_Baby_%281995_film%29
1004,http://dbpedia.org/resource/Geronimo:_An_American_Legend
1413,http://dbpedia.org/resource/Street_Fighter_%28film%29
532,http://dbpedia.org/resource/Kama_Sutra:_A_Tale_of_Love
1621,http://dbpedia.org/resource/Butterfly_Kiss
879,http://dbpedia.org/resource/The_Lacemaker
775,http://dbpedia.org/resource/Something_to_Talk_About_%28film%29
347,http://dbpedia.org/resource/Wag_the_Dog
1593,http://dbpedia.org/resource/Death_in_Brunswick
259,http://dbpedia.org/resource/George_of_the_Jungle_2
588,http://dbpedia.org/resource/Beauty_and_the_Beast_%281991_film%29
604,http://dbpedia.org/resource/It_Happened_One_Night
1083,http://dbpedia.org/resource/Albino_Alligator
252,http://dbpedia.org/resource/The_Lost_World:_Jurassic_Park
967,http://dbpedia.org/resource/Little_Lord_Fauntleroy_%281936_film%29
195,http://dbpedia.org/resource/Exterminator_2
1015,http://dbpedia.org/resource/Shiloh_%28film%29
598,http://dbpedia.org/resource/Mi_esqueleto
7,http://dbpedia.org/resource/Twelve_Months_%281980_film%29
1497,http://dbpedia.org/resource/The_Line_King:_The_Al_Hirschfeld_Story
287,http://dbpedia.org/resource/Marvin%27s_Room_%28film%29
1191,http://dbpedia.org/resource/Letters_from_Lehrer
359,http://dbpedia.org/resource/Stolen_Assignment
160,http://dbpedia.org/resource/Glengarry_Glen_Ross_%28film%29
1010,http://dbpedia.org/resource/Basquiat
602,http://dbpedia.org/resource/An_American_in_Paris_%28film%29
869,http://dbpedia.org/resource/Fools_Rush_In
1292,http://dbpedia.org/resource/A_Simple_Wish
670,http://dbpedia.org/resource/Body_Snatchers_%281993_film%29
